review_id,subject_kind,subject_id,queue_reason,suggested_relation,source_id,evidence_id,notes
rq_0001135,excluded_entity,ttn_003640,generated_patronymic,review_candidate,zags_2025,ev_0001589,patronymic
rq_0001136,excluded_entity,ttn_003641,generated_patronymic,review_candidate,zags_2025,ev_0001590,patronymic
rq_0001137,excluded_entity,ttn_003647,generated_patronymic,review_candidate,zags_2025,ev_0001592,patronymic
rq_0001138,excluded_entity,ttn_003648,generated_patronymic,review_candidate,zags_2025,ev_0001593,patronymic
rq_0001139,excluded_entity,ttn_003654,generated_patronymic,review_candidate,zags_2025,ev_0001595,patronymic
rq_0001140,excluded_entity,ttn_003655,generated_patronymic,review_candidate,zags_2025,ev_0001596,patronymic
rq_0001141,excluded_entity,ttn_003664,generated_patronymic,review_candidate,zags_2025,ev_0001598,patronymic
rq_0001142,excluded_entity,ttn_003665,generated_patronymic,review_candidate,zags_2025,ev_0001599,patronymic
rq_0001143,excluded_entity,ttn_003676,generated_patronymic,review_candidate,zags_2025,ev_0001601,patronymic
rq_0001144,excluded_entity,ttn_003677,generated_patronymic,review_candidate,zags_2025,ev_0001602,patronymic
rq_0001145,excluded_entity,ttn_003681,generated_patronymic,review_candidate,zags_2025,ev_0001604,patronymic
rq_0001146,excluded_entity,ttn_003682,generated_patronymic,review_candidate,zags_2025,ev_0001605,patronymic
rq_0001147,excluded_entity,ttn_003689,generated_patronymic,review_candidate,zags_2025,ev_0001607,patronymic
rq_0001148,excluded_entity,ttn_003690,generated_patronymic,review_candidate,zags_2025,ev_0001608,patronymic
rq_0001149,excluded_entity,ttn_003701,generated_patronymic,review_candidate,zags_2025,ev_0001610,patronymic
rq_0001150,excluded_entity,ttn_003702,generated_patronymic,review_candidate,zags_2025,ev_0001611,patronymic
rq_0001151,excluded_entity,ttn_003706,generated_patronymic,review_candidate,zags_2025,ev_0001613,patronymic
rq_0001152,excluded_entity,ttn_003707,generated_patronymic,review_candidate,zags_2025,ev_0001614,patronymic
rq_0001153,excluded_entity,ttn_003713,generated_patronymic,review_candidate,zags_2025,ev_0001616,patronymic
rq_0001154,excluded_entity,ttn_003714,generated_patronymic,review_candidate,zags_2025,ev_0001617,patronymic
rq_0001155,excluded_entity,ttn_003735,generated_patronymic,review_candidate,zags_2025,ev_0001622,patronymic
rq_0001156,excluded_entity,ttn_003736,generated_patronymic,review_candidate,zags_2025,ev_0001623,patronymic
rq_0001157,excluded_entity,ttn_003740,generated_patronymic,review_candidate,zags_2025,ev_0001625,patronymic
rq_0001158,excluded_entity,ttn_003741,generated_patronymic,review_candidate,zags_2025,ev_0001626,patronymic
rq_0001159,excluded_entity,ttn_003745,generated_patronymic,review_candidate,zags_2025,ev_0001628,patronymic
rq_0001160,excluded_entity,ttn_003746,generated_patronymic,review_candidate,zags_2025,ev_0001629,patronymic
rq_0001161,excluded_entity,ttn_003751,generated_patronymic,review_candidate,zags_2025,ev_0001632,patronymic
rq_0001162,excluded_entity,ttn_003761,generated_patronymic,review_candidate,zags_2025,ev_0001634,patronymic
rq_0001163,excluded_entity,ttn_003762,generated_patronymic,review_candidate,zags_2025,ev_0001635,patronymic
rq_0001164,excluded_entity,ttn_003766,generated_patronymic,review_candidate,zags_2025,ev_0001640,patronymic
rq_0001165,excluded_entity,ttn_003767,generated_patronymic,review_candidate,zags_2025,ev_0001641,patronymic
rq_0001166,excluded_entity,ttn_003773,generated_patronymic,review_candidate,zags_2025,ev_0001643,patronymic
rq_0001167,excluded_entity,ttn_003774,generated_patronymic,review_candidate,zags_2025,ev_0001644,patronymic
rq_0001168,excluded_entity,ttn_003779,generated_patronymic,review_candidate,zags_2025,ev_0001638,patronymic
rq_0001169,excluded_entity,ttn_003783,generated_patronymic,review_candidate,zags_2025,ev_0001646,patronymic
rq_0001170,excluded_entity,ttn_003784,generated_patronymic,review_candidate,zags_2025,ev_0001647,patronymic
rq_0001171,excluded_entity,ttn_003788,generated_patronymic,review_candidate,zags_2025,ev_0001649,patronymic
rq_0001172,excluded_entity,ttn_003789,generated_patronymic,review_candidate,zags_2025,ev_0001650,patronymic
rq_0001173,excluded_entity,ttn_003793,generated_patronymic,review_candidate,zags_2025,ev_0001652,patronymic
rq_0001174,excluded_entity,ttn_003794,generated_patronymic,review_candidate,zags_2025,ev_0001653,patronymic
rq_0001175,excluded_entity,ttn_003801,generated_patronymic,review_candidate,zags_2025,ev_0001655,patronymic
rq_0001176,excluded_entity,ttn_003802,generated_patronymic,review_candidate,zags_2025,ev_0001656,patronymic
rq_0001177,excluded_entity,ttn_003812,generated_patronymic,review_candidate,zags_2025,ev_0001658,patronymic
rq_0001178,excluded_entity,ttn_003813,generated_patronymic,review_candidate,zags_2025,ev_0001659,patronymic
rq_0001179,excluded_entity,ttn_003831,generated_patronymic,review_candidate,zags_2025,ev_0001661,patronymic
rq_0001180,excluded_entity,ttn_003832,generated_patronymic,review_candidate,zags_2025,ev_0001662,patronymic
rq_0001181,excluded_entity,ttn_003838,generated_patronymic,review_candidate,zags_2025,ev_0001664,patronymic
rq_0001182,excluded_entity,ttn_003839,generated_patronymic,review_candidate,zags_2025,ev_0001665,patronymic
rq_0001183,excluded_entity,ttn_003843,generated_patronymic,review_candidate,zags_2025,ev_0001667,patronymic
rq_0001184,excluded_entity,ttn_003844,generated_patronymic,review_candidate,zags_2025,ev_0001668,patronymic
rq_0001185,excluded_entity,ttn_003855,generated_patronymic,review_candidate,zags_2025,ev_0001670,patronymic
rq_0001186,excluded_entity,ttn_003856,generated_patronymic,review_candidate,zags_2025,ev_0001671,patronymic
rq_0001187,excluded_entity,ttn_003862,generated_patronymic,review_candidate,zags_2025,ev_0001673,patronymic
rq_0001188,excluded_entity,ttn_003863,generated_patronymic,review_candidate,zags_2025,ev_0001674,patronymic
rq_0001189,excluded_entity,ttn_003869,generated_patronymic,review_candidate,zags_2025,ev_0001676,patronymic
rq_0001190,excluded_entity,ttn_003870,generated_patronymic,review_candidate,zags_2025,ev_0001677,patronymic
rq_0001191,excluded_entity,ttn_003876,generated_patronymic,review_candidate,zags_2025,ev_0001679,patronymic
rq_0001192,excluded_entity,ttn_003877,generated_patronymic,review_candidate,zags_2025,ev_0001680,patronymic
rq_0001193,excluded_entity,ttn_003883,generated_patronymic,review_candidate,zags_2025,ev_0001682,patronymic
rq_0001194,excluded_entity,ttn_003884,generated_patronymic,review_candidate,zags_2025,ev_0001683,patronymic
rq_0001195,excluded_entity,ttn_003893,generated_patronymic,review_candidate,zags_2025,ev_0001685,patronymic
rq_0001196,excluded_entity,ttn_003894,generated_patronymic,review_candidate,zags_2025,ev_0001686,patronymic
rq_0001197,excluded_entity,ttn_003908,generated_patronymic,review_candidate,zags_2025,ev_0001688,patronymic
rq_0001198,excluded_entity,ttn_003909,generated_patronymic,review_candidate,zags_2025,ev_0001689,patronymic
rq_0001199,excluded_entity,ttn_003913,generated_patronymic,review_candidate,zags_2025,ev_0001691,patronymic
rq_0001200,excluded_entity,ttn_003914,generated_patronymic,review_candidate,zags_2025,ev_0001692,patronymic
rq_0001201,excluded_entity,ttn_003918,generated_patronymic,review_candidate,zags_2025,ev_0001694,patronymic
rq_0001202,excluded_entity,ttn_003919,generated_patronymic,review_candidate,zags_2025,ev_0001695,patronymic
rq_0001203,excluded_entity,ttn_003920,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001204,excluded_entity,ttn_003925,generated_patronymic,review_candidate,zags_2025,ev_0001697,patronymic
rq_0001205,excluded_entity,ttn_003926,generated_patronymic,review_candidate,zags_2025,ev_0001698,patronymic
rq_0001206,excluded_entity,ttn_003932,generated_patronymic,review_candidate,zags_2025,ev_0001700,patronymic
rq_0001207,excluded_entity,ttn_003933,generated_patronymic,review_candidate,zags_2025,ev_0001701,patronymic
rq_0001208,excluded_entity,ttn_003936,generated_patronymic,review_candidate,zags_2025,ev_0001703,patronymic
rq_0001209,excluded_entity,ttn_003937,generated_patronymic,review_candidate,zags_2025,ev_0001704,patronymic
rq_0001210,excluded_entity,ttn_003946,generated_patronymic,review_candidate,zags_2025,ev_0001706,patronymic
rq_0001211,excluded_entity,ttn_003947,generated_patronymic,review_candidate,zags_2025,ev_0001707,patronymic
rq_0001212,excluded_entity,ttn_003951,generated_patronymic,review_candidate,zags_2025,ev_0001709,patronymic
rq_0001213,excluded_entity,ttn_003952,generated_patronymic,review_candidate,zags_2025,ev_0001710,patronymic
rq_0001214,excluded_entity,ttn_003958,generated_patronymic,review_candidate,zags_2025,ev_0001712,patronymic
rq_0001215,excluded_entity,ttn_003959,generated_patronymic,review_candidate,zags_2025,ev_0001713,patronymic
rq_0001216,excluded_entity,ttn_003980,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001217,excluded_entity,ttn_003983,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001218,excluded_entity,ttn_003984,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001219,excluded_entity,ttn_003985,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001220,excluded_entity,ttn_003993,generated_patronymic,review_candidate,zags_2025,ev_0001715,patronymic
rq_0001221,excluded_entity,ttn_003994,generated_patronymic,review_candidate,zags_2025,ev_0001716,patronymic
rq_0001222,excluded_entity,ttn_004002,generated_patronymic,review_candidate,zags_2025,ev_0001718,patronymic
rq_0001223,excluded_entity,ttn_004003,generated_patronymic,review_candidate,zags_2025,ev_0001719,patronymic
rq_0001224,excluded_entity,ttn_004009,generated_patronymic,review_candidate,zags_2025,ev_0001724,patronymic
rq_0001225,excluded_entity,ttn_004010,generated_patronymic,review_candidate,zags_2025,ev_0001725,patronymic
rq_0001226,excluded_entity,ttn_004016,generated_patronymic,review_candidate,zags_2025,ev_0001727,patronymic
rq_0001227,excluded_entity,ttn_004017,generated_patronymic,review_candidate,zags_2025,ev_0001728,patronymic
rq_0001228,excluded_entity,ttn_004023,generated_patronymic,review_candidate,zags_2025,ev_0001721,patronymic
rq_0001229,excluded_entity,ttn_004024,generated_patronymic,review_candidate,zags_2025,ev_0001722,patronymic
rq_0001230,excluded_entity,ttn_004030,generated_patronymic,review_candidate,zags_2025,ev_0001730,patronymic
rq_0001231,excluded_entity,ttn_004031,generated_patronymic,review_candidate,zags_2025,ev_0001731,patronymic
rq_0001232,excluded_entity,ttn_004032,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001233,excluded_entity,ttn_004043,generated_patronymic,review_candidate,zags_2025,ev_0001733,patronymic
rq_0001234,excluded_entity,ttn_004044,generated_patronymic,review_candidate,zags_2025,ev_0001734,patronymic
rq_0001235,excluded_entity,ttn_004045,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001236,excluded_entity,ttn_004046,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001237,excluded_entity,ttn_004052,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001238,excluded_entity,ttn_004056,generated_patronymic,review_candidate,zags_2025,ev_0001736,patronymic
rq_0001239,excluded_entity,ttn_004057,generated_patronymic,review_candidate,zags_2025,ev_0001737,patronymic
rq_0001240,excluded_entity,ttn_004063,generated_patronymic,review_candidate,zags_2025,ev_0001739,patronymic
rq_0001241,excluded_entity,ttn_004064,generated_patronymic,review_candidate,zags_2025,ev_0001740,patronymic
rq_0001242,excluded_entity,ttn_004070,generated_patronymic,review_candidate,zags_2025,ev_0001742,patronymic
rq_0001243,excluded_entity,ttn_004071,generated_patronymic,review_candidate,zags_2025,ev_0001743,patronymic
rq_0001244,excluded_entity,ttn_004077,generated_patronymic,review_candidate,zags_2025,ev_0001745,patronymic
rq_0001245,excluded_entity,ttn_004078,generated_patronymic,review_candidate,zags_2025,ev_0001746,patronymic
rq_0001246,excluded_entity,ttn_004084,generated_patronymic,review_candidate,zags_2025,ev_0001751,patronymic
rq_0001247,excluded_entity,ttn_004085,generated_patronymic,review_candidate,zags_2025,ev_0001752,patronymic
rq_0001248,excluded_entity,ttn_004091,generated_patronymic,review_candidate,zags_2025,ev_0001754,patronymic
rq_0001249,excluded_entity,ttn_004092,generated_patronymic,review_candidate,zags_2025,ev_0001755,patronymic
rq_0001250,excluded_entity,ttn_004099,generated_patronymic,review_candidate,zags_2025,ev_0001757,patronymic
rq_0001251,excluded_entity,ttn_004100,generated_patronymic,review_candidate,zags_2025,ev_0001758,patronymic
rq_0001252,excluded_entity,ttn_004106,generated_patronymic,review_candidate,zags_2025,ev_0001760,patronymic
rq_0001253,excluded_entity,ttn_004107,generated_patronymic,review_candidate,zags_2025,ev_0001761,patronymic
rq_0001254,excluded_entity,ttn_004118,generated_patronymic,review_candidate,zags_2025,ev_0001763,patronymic
rq_0001255,excluded_entity,ttn_004119,generated_patronymic,review_candidate,zags_2025,ev_0001764,patronymic
rq_0001256,excluded_entity,ttn_004122,generated_patronymic,review_candidate,zags_2025,ev_0001766,patronymic
rq_0001257,excluded_entity,ttn_004123,generated_patronymic,review_candidate,zags_2025,ev_0001767,patronymic
rq_0001258,excluded_entity,ttn_004130,missing_tatar_canonical,review_candidate,maintainer_added,,maintainer_added
rq_0001259,excluded_entity,ttn_004134,generated_patronymic,review_candidate,zags_2025,ev_0001769,patronymic
rq_0001260,excluded_entity,ttn_004135,generated_patronymic,review_candidate,zags_2025,ev_0001770,patronymic
rq_0001261,excluded_entity,ttn_004138,generated_patronymic,review_candidate,zags_2025,ev_0001772,patronymic
rq_0001262,excluded_entity,ttn_004139,generated_patronymic,review_candidate,zags_2025,ev_0001773,patronymic
rq_0001263,excluded_entity,ttn_004145,generated_patronymic,review_candidate,zags_2025,ev_0001748,patronymic
rq_0001264,excluded_entity,ttn_004146,generated_patronymic,review_candidate,zags_2025,ev_0001749,patronymic
rq_0001265,excluded_entity,ttn_004152,generated_patronymic,review_candidate,zags_2025,ev_0001775,patronymic
rq_0001266,excluded_entity,ttn_004153,generated_patronymic,review_candidate,zags_2025,ev_0001776,patronymic
rq_0001267,excluded_entity,ttn_004157,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001268,excluded_entity,ttn_004158,generated_patronymic,review_candidate,zags_2025,ev_0001778,patronymic
rq_0001269,excluded_entity,ttn_004171,generated_patronymic,review_candidate,zags_2025,ev_0001781,patronymic
rq_0001270,excluded_entity,ttn_004172,generated_patronymic,review_candidate,zags_2025,ev_0001782,patronymic
rq_0001271,excluded_entity,ttn_004173,missing_tatar_canonical,review_candidate,maintainer_added,,maintainer_added
rq_0001272,excluded_entity,ttn_004174,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001273,excluded_entity,ttn_004178,generated_patronymic,review_candidate,zags_2025,ev_0001784,patronymic
rq_0001274,excluded_entity,ttn_004179,generated_patronymic,review_candidate,zags_2025,ev_0001785,patronymic
rq_0001275,excluded_entity,ttn_004183,generated_patronymic,review_candidate,zags_2025,ev_0001787,patronymic
rq_0001276,excluded_entity,ttn_004184,generated_patronymic,review_candidate,zags_2025,ev_0001788,patronymic
rq_0001277,excluded_entity,ttn_004188,generated_patronymic,review_candidate,zags_2025,ev_0001790,patronymic
rq_0001278,excluded_entity,ttn_004189,generated_patronymic,review_candidate,zags_2025,ev_0001791,patronymic
rq_0001279,excluded_entity,ttn_004193,generated_patronymic,review_candidate,zags_2025,ev_0001793,patronymic
rq_0001280,excluded_entity,ttn_004194,generated_patronymic,review_candidate,zags_2025,ev_0001794,patronymic
rq_0001281,excluded_entity,ttn_004199,generated_patronymic,review_candidate,zags_2025,ev_0001796,patronymic
rq_0001282,excluded_entity,ttn_004200,generated_patronymic,review_candidate,zags_2025,ev_0001797,patronymic
rq_0001283,excluded_entity,ttn_004205,generated_patronymic,review_candidate,zags_2025,ev_0001799,patronymic
rq_0001284,excluded_entity,ttn_004206,generated_patronymic,review_candidate,zags_2025,ev_0001800,patronymic
rq_0001285,excluded_entity,ttn_004209,generated_patronymic,review_candidate,zags_2025,ev_0001802,patronymic
rq_0001286,excluded_entity,ttn_004210,generated_patronymic,review_candidate,zags_2025,ev_0001803,patronymic
rq_0001287,excluded_entity,ttn_004215,generated_patronymic,review_candidate,zags_2025,ev_0001805,patronymic
rq_0001288,excluded_entity,ttn_004216,generated_patronymic,review_candidate,zags_2025,ev_0001806,patronymic
rq_0001289,excluded_entity,ttn_004218,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001290,excluded_entity,ttn_004221,generated_patronymic,review_candidate,zags_2025,ev_0001808,patronymic
rq_0001291,excluded_entity,ttn_004222,generated_patronymic,review_candidate,zags_2025,ev_0001809,patronymic
rq_0001292,excluded_entity,ttn_004226,generated_patronymic,review_candidate,zags_2025,ev_0001811,patronymic
rq_0001293,excluded_entity,ttn_004227,generated_patronymic,review_candidate,zags_2025,ev_0001812,patronymic
rq_0001294,excluded_entity,ttn_004232,generated_patronymic,review_candidate,zags_2025,ev_0001817,patronymic
rq_0001295,excluded_entity,ttn_004233,generated_patronymic,review_candidate,zags_2025,ev_0001818,patronymic
rq_0001296,excluded_entity,ttn_004236,generated_patronymic,review_candidate,zags_2025,ev_0001814,patronymic
rq_0001297,excluded_entity,ttn_004237,generated_patronymic,review_candidate,zags_2025,ev_0001815,patronymic
rq_0001298,excluded_entity,ttn_004239,generated_patronymic,review_candidate,zags_2025,ev_0001820,patronymic
rq_0001299,excluded_entity,ttn_004240,generated_patronymic,review_candidate,zags_2025,ev_0001821,patronymic
rq_0001300,excluded_entity,ttn_004248,generated_patronymic,review_candidate,zags_2025,ev_0001823,patronymic
rq_0001301,excluded_entity,ttn_004249,generated_patronymic,review_candidate,zags_2025,ev_0001824,patronymic
rq_0001302,excluded_entity,ttn_004252,generated_patronymic,review_candidate,zags_2025,ev_0001826,patronymic
rq_0001303,excluded_entity,ttn_004253,generated_patronymic,review_candidate,zags_2025,ev_0001827,patronymic
rq_0001304,excluded_entity,ttn_004258,generated_patronymic,review_candidate,zags_2025,ev_0001829,patronymic
rq_0001305,excluded_entity,ttn_004259,generated_patronymic,review_candidate,zags_2025,ev_0001830,patronymic
rq_0001306,excluded_entity,ttn_004263,generated_patronymic,review_candidate,zags_2025,ev_0001832,patronymic
rq_0001307,excluded_entity,ttn_004264,generated_patronymic,review_candidate,zags_2025,ev_0001833,patronymic
rq_0001308,excluded_entity,ttn_004268,generated_patronymic,review_candidate,zags_2025,ev_0001835,patronymic
rq_0001309,excluded_entity,ttn_004269,generated_patronymic,review_candidate,zags_2025,ev_0001836,patronymic
rq_0001310,excluded_entity,ttn_004273,generated_patronymic,review_candidate,zags_2025,ev_0001838,patronymic
rq_0001311,excluded_entity,ttn_004274,generated_patronymic,review_candidate,zags_2025,ev_0001839,patronymic
rq_0001312,excluded_entity,ttn_004275,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001313,excluded_entity,ttn_004279,generated_patronymic,review_candidate,zags_2025,ev_0001841,patronymic
rq_0001314,excluded_entity,ttn_004280,generated_patronymic,review_candidate,zags_2025,ev_0001842,patronymic
rq_0001315,excluded_entity,ttn_004285,generated_patronymic,review_candidate,zags_2025,ev_0001844,patronymic
rq_0001316,excluded_entity,ttn_004286,generated_patronymic,review_candidate,zags_2025,ev_0001845,patronymic
rq_0001317,excluded_entity,ttn_004292,generated_patronymic,review_candidate,zags_2025,ev_0001847,patronymic
rq_0001318,excluded_entity,ttn_004293,generated_patronymic,review_candidate,zags_2025,ev_0001848,patronymic
rq_0001319,excluded_entity,ttn_004294,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001320,excluded_entity,ttn_004300,generated_patronymic,review_candidate,zags_2025,ev_0001850,patronymic
rq_0001321,excluded_entity,ttn_004301,generated_patronymic,review_candidate,zags_2025,ev_0001851,patronymic
rq_0001322,excluded_entity,ttn_004307,generated_patronymic,review_candidate,zags_2025,ev_0001853,patronymic
rq_0001323,excluded_entity,ttn_004308,generated_patronymic,review_candidate,zags_2025,ev_0001854,patronymic
rq_0001324,excluded_entity,ttn_004316,generated_patronymic,review_candidate,zags_2025,ev_0001856,patronymic
rq_0001325,excluded_entity,ttn_004317,generated_patronymic,review_candidate,zags_2025,ev_0001857,patronymic
rq_0001326,excluded_entity,ttn_004324,generated_patronymic,review_candidate,zags_2025,ev_0001859,patronymic
rq_0001327,excluded_entity,ttn_004325,generated_patronymic,review_candidate,zags_2025,ev_0001860,patronymic
rq_0001328,excluded_entity,ttn_004356,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001329,excluded_entity,ttn_004357,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001330,excluded_entity,ttn_004358,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001331,excluded_entity,ttn_004359,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001332,excluded_entity,ttn_004363,generated_patronymic,review_candidate,zags_2025,ev_0001862,patronymic
rq_0001333,excluded_entity,ttn_004364,generated_patronymic,review_candidate,zags_2025,ev_0001863,patronymic
rq_0001334,excluded_entity,ttn_004365,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001335,excluded_entity,ttn_004369,generated_patronymic,review_candidate,zags_2025,ev_0001865,patronymic
rq_0001336,excluded_entity,ttn_004370,generated_patronymic,review_candidate,zags_2025,ev_0001866,patronymic
rq_0001337,excluded_entity,ttn_004371,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001338,excluded_entity,ttn_004376,generated_patronymic,review_candidate,zags_2025,ev_0001871,patronymic
rq_0001339,excluded_entity,ttn_004377,generated_patronymic,review_candidate,zags_2025,ev_0001872,patronymic
rq_0001340,excluded_entity,ttn_004381,generated_patronymic,review_candidate,zags_2025,ev_0001868,patronymic
rq_0001341,excluded_entity,ttn_004382,generated_patronymic,review_candidate,zags_2025,ev_0001869,patronymic
rq_0001342,excluded_entity,ttn_004383,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001343,excluded_entity,ttn_004384,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001344,excluded_entity,ttn_004390,generated_patronymic,review_candidate,zags_2025,ev_0001874,patronymic
rq_0001345,excluded_entity,ttn_004391,generated_patronymic,review_candidate,zags_2025,ev_0001875,patronymic
rq_0001346,excluded_entity,ttn_004395,generated_patronymic,review_candidate,zags_2025,ev_0001877,patronymic
rq_0001347,excluded_entity,ttn_004396,generated_patronymic,review_candidate,zags_2025,ev_0001878,patronymic
rq_0001348,excluded_entity,ttn_004402,generated_patronymic,review_candidate,zags_2025,ev_0001880,patronymic
rq_0001349,excluded_entity,ttn_004403,generated_patronymic,review_candidate,zags_2025,ev_0001881,patronymic
rq_0001350,excluded_entity,ttn_004407,generated_patronymic,review_candidate,zags_2025,ev_0001883,patronymic
rq_0001351,excluded_entity,ttn_004408,generated_patronymic,review_candidate,zags_2025,ev_0001884,patronymic
rq_0001352,excluded_entity,ttn_004536,generated_patronymic,review_candidate,zags_2025,ev_0001886,patronymic
rq_0001353,excluded_entity,ttn_004537,generated_patronymic,review_candidate,zags_2025,ev_0001887,patronymic
rq_0001354,excluded_entity,ttn_004553,generated_patronymic,review_candidate,zags_2025,ev_0001890,patronymic
rq_0001355,excluded_entity,ttn_004557,generated_patronymic,review_candidate,zags_2025,ev_0001892,patronymic
rq_0001356,excluded_entity,ttn_004558,generated_patronymic,review_candidate,zags_2025,ev_0001893,patronymic
rq_0001357,excluded_entity,ttn_004565,generated_patronymic,review_candidate,zags_2025,ev_0001895,patronymic
rq_0001358,excluded_entity,ttn_004566,generated_patronymic,review_candidate,zags_2025,ev_0001896,patronymic
rq_0001359,excluded_entity,ttn_004574,generated_patronymic,review_candidate,zags_2025,ev_0001898,patronymic
rq_0001360,excluded_entity,ttn_004575,generated_patronymic,review_candidate,zags_2025,ev_0001899,patronymic
rq_0001361,excluded_entity,ttn_004584,generated_patronymic,review_candidate,zags_2025,ev_0001901,patronymic
rq_0001362,excluded_entity,ttn_004585,generated_patronymic,review_candidate,zags_2025,ev_0001902,patronymic
rq_0001363,excluded_entity,ttn_004591,generated_patronymic,review_candidate,zags_2025,ev_0001904,patronymic
rq_0001364,excluded_entity,ttn_004592,generated_patronymic,review_candidate,zags_2025,ev_0001905,patronymic
rq_0001365,excluded_entity,ttn_004593,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001366,excluded_entity,ttn_004596,generated_patronymic,review_candidate,zags_2025,ev_0001907,patronymic
rq_0001367,excluded_entity,ttn_004597,generated_patronymic,review_candidate,zags_2025,ev_0001908,patronymic
rq_0001368,excluded_entity,ttn_004606,generated_patronymic,review_candidate,zags_2025,ev_0001910,patronymic
rq_0001369,excluded_entity,ttn_004607,generated_patronymic,review_candidate,zags_2025,ev_0001911,patronymic
rq_0001370,excluded_entity,ttn_004613,generated_patronymic,review_candidate,zags_2025,ev_0001913,patronymic
rq_0001371,excluded_entity,ttn_004614,generated_patronymic,review_candidate,zags_2025,ev_0001914,patronymic
rq_0001372,excluded_entity,ttn_004623,generated_patronymic,review_candidate,zags_2025,ev_0001919,patronymic
rq_0001373,excluded_entity,ttn_004624,generated_patronymic,review_candidate,zags_2025,ev_0001920,patronymic
rq_0001374,excluded_entity,ttn_004630,generated_patronymic,review_candidate,zags_2025,ev_0001922,patronymic
rq_0001375,excluded_entity,ttn_004631,generated_patronymic,review_candidate,zags_2025,ev_0001923,patronymic
rq_0001376,excluded_entity,ttn_004634,generated_patronymic,review_candidate,zags_2025,ev_0001916,patronymic
rq_0001377,excluded_entity,ttn_004635,generated_patronymic,review_candidate,zags_2025,ev_0001917,patronymic
rq_0001378,excluded_entity,ttn_004636,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0001379,excluded_entity,ttn_004640,generated_patronymic,review_candidate,zags_2025,ev_0001925,patronymic
rq_0001380,excluded_entity,ttn_004641,generated_patronymic,review_candidate,zags_2025,ev_0001926,patronymic
rq_0001381,excluded_entity,ttn_004650,generated_patronymic,review_candidate,zags_2025,ev_0001928,patronymic
rq_0001382,excluded_entity,ttn_004651,generated_patronymic,review_candidate,zags_2025,ev_0001929,patronymic
rq_0001383,excluded_entity,ttn_004655,generated_patronymic,review_candidate,zags_2025,ev_0001931,patronymic
rq_0001384,excluded_entity,ttn_004656,generated_patronymic,review_candidate,zags_2025,ev_0001932,patronymic
rq_0001385,excluded_entity,ttn_004672,generated_patronymic,review_candidate,zags_2025,ev_0001934,patronymic
rq_0001386,excluded_entity,ttn_004673,generated_patronymic,review_candidate,zags_2025,ev_0001935,patronymic
rq_0001387,excluded_entity,ttn_004677,generated_patronymic,review_candidate,zags_2025,ev_0001937,patronymic
rq_0001388,excluded_entity,ttn_004678,generated_patronymic,review_candidate,zags_2025,ev_0001938,patronymic
rq_0001389,excluded_entity,ttn_004682,generated_patronymic,review_candidate,zags_2025,ev_0001940,patronymic
rq_0001390,excluded_entity,ttn_004683,generated_patronymic,review_candidate,zags_2025,ev_0001941,patronymic
rq_0001391,excluded_entity,ttn_004687,generated_patronymic,review_candidate,zags_2025,ev_0001943,patronymic
rq_0001392,excluded_entity,ttn_004688,generated_patronymic,review_candidate,zags_2025,ev_0001944,patronymic
rq_0001393,excluded_entity,ttn_004703,generated_patronymic,review_candidate,zags_2025,ev_0001946,patronymic
rq_0001394,excluded_entity,ttn_004704,generated_patronymic,review_candidate,zags_2025,ev_0001947,patronymic
rq_0001395,excluded_entity,ttn_004710,generated_patronymic,review_candidate,zags_2025,ev_0001949,patronymic
